Protein ID,Binding Affinity (kcal/mol),Number of clashes,Strain Energy,Confidence Score,Rank of sdf,_timestamp,_runtime,_step
4gj6_protein_processed,-9.569452849962177,3,2.759922838672871,null,4gj6_ligand,1711400636.5099268,39.98443579673767,6
5hz8_protein_processed,-13.264491183972272,6,11.660373720811975,null,5hz8_ligand,1711409216.624022,11.657803058624268,6
4djs_protein_processed,-6.281937352340976,22,13.559225539193235,null,4djs_ligand,1711399719.3116627,37.34363865852356,3
4q18_protein_processed,-10.962225746791647,6,4.508501340478908,null,4q18_ligand,1711404047.9507313,29.733744382858276,6
3b3s_protein_processed,-12.715253295930019,1,0.5738719961799319,null,3b3s_ligand,1711390651.3082325,23.569031476974487,6
6a9o_protein_processed,-14.739066330359412,3,4.7788214085967695,null,6a9o_ligand,1711414145.0408702,10.610769271850586,6
4x6m_protein_processed,-5.17736984359166,1,0.07715584064690617,null,4x6m_ligand,1711405737.3721054,7.203695297241211,3
5ugm_protein_processed,-7.52570341282618,9,1.207123163198439,null,5ugm_ligand,1711412561.917264,18.653654098510742,6
5afj_protein_processed,-11.420930856625585,6,-5.8980372256427245,null,5afj_ligand,1711406992.836101,31.353276014328003,6
1y3w_protein_processed,-9.930264457539423,4,1.021806812551688,null,1y3w_ligand,1711384897.9960485,21.83642840385437,6
1v2v_protein_processed,-2.0674966947068456,13,10.16644722457805,null,1v2v_ligand,1711384347.9119413,9.033124208450317,6
5nx2_protein_processed,-6.945540748082111,23,6.259569921455693,null,5nx2_ligand,1711411356.2708914,24.28703546524048,3
5yv5_protein_processed,-4.508643868895473,4,-1.7191477035250387,null,5yv5_ligand,1711413897.15793,40.31985592842102,6
5nxw_protein_processed,-4.487197496895853,7,2.6219953135005696,null,5nxw_ligand,1711411354.155345,13.699022054672241,6
5axq_protein_processed,-9.267139211713705,3,2.339579821278786,null,5axq_ligand,1711407308.0448208,46.053677797317505,6
4wxi_protein_processed,-5.419190535618237,9,5.230484611240897,null,4wxi_ligand,1711405612.9854457,17.33813166618347,3
2bvx_protein_processed,-0.14994077541924755,10,0.5087760647992781,null,2bvx_ligand,1711385649.178579,35.45835304260254,6
2j9n_protein_processed,-4.889844301336288,16,4.504771715232792,null,2j9n_ligand,1711386873.882483,10.702030897140503,6
4x50_protein_processed,-9.11057904268086,23,6.751735646986248,null,4x50_ligand,1711405708.5404332,12.654802083969116,6
6hub_protein_processed,-8.63684168872291,12,2.51504049274736,null,6hub_ligand,1711417166.3007429,1.9519338607788086,2
3cda_protein_processed,-5.043012890260695,6,5.136308519147619,null,3cda_ligand,1711391058.2517233,65.3419451713562,6
2vto_protein_processed,-5.758628580931474,3,0.11253673619499693,null,2vto_ligand,1711388815.0899923,6.913242340087891,3
3hyf_protein_processed,-7.641065613217513,3,8.896197663311867,null,3hyf_ligand,1711392987.9881551,10.348779201507568,6
3io7_protein_processed,-11.413758586844729,12,5.032687357664585,null,3io7_ligand,1711393257.4239063,39.39506721496582,6
1npw_protein_processed,-12.520109603795966,11,9.166324514709103,null,1npw_ligand,1711382740.2219524,31.074617385864258,6
2z5s_protein_processed,-10.95463922233146,8,null,null,2z5s_ligand,1711390133.4074905,6.621634483337402,3
5tv3_protein_processed,-11.307909945508362,1,5.242352740734958,null,5tv3_ligand,1711412321.1288288,22.661850690841675,6
5axp_protein_processed,-6.931454532614439,2,3.1093321936745255,null,5axp_ligand,1711407279.848467,19.354398012161255,6
3hav_protein_processed,-12.77346474634343,1,8.663547209014105,null,3hav_ligand,1711392822.6148243,61.57778739929199,6
3way_protein_processed,-8.517906344572573,8,1.0014921611858938,null,3way_ligand,1711397815.7122228,39.0324227809906,6
3buf_protein_processed,-7.215536931342811,2,0.06218041178819789,null,3buf_ligand,1711390828.1267252,14.874518156051636,6
5ndf_protein_processed,-12.29979491029931,22,3.350908284833892,null,5ndf_ligand,1711411127.1295943,21.28452730178833,6
6ccl_protein_processed,-5.727415023408225,8,-25.723746495335448,null,6ccl_ligand,1711414955.5040374,29.439838409423828,6
3h9k_protein_processed,-8.080920704058785,3,-1.659492603932037,null,3h9k_ligand,1711392772.5045886,25.250165700912476,6
4k6t_protein_processed,-8.489100957643345,15,null,null,4k6t_ligand,1711401937.6800156,40.90701866149902,6
4g0l_protein_processed,-4.750857529846505,3,2.3940863722339927,null,4g0l_ligand,1711400496.0864708,34.404051780700684,6
3opp_protein_processed,-9.227026960990303,15,null,null,3opp_ligand,1711395011.8829618,15.949147701263428,6
1gi9_protein_processed,-6.448201617046329,7,null,null,1gi9_ligand,1711381232.273361,11.42212200164795,3
4zz0_protein_processed,-12.062653635790218,15,8.231194287339662,null,4zz0_ligand,1711406780.8748312,5.882918119430542,3
5ni7_protein_processed,-14.040271472254434,1,8.244882947511599,null,5ni7_ligand,1711411180.3315725,17.78058958053589,6
3o1g_protein_processed,-8.04037096010409,4,14.386112919405804,null,3o1g_ligand,1711394752.8969722,18.356852293014526,6
1aj7_protein_processed,-8.5244721568565,4,3.0362019801579994,null,1aj7_ligand,1711379903.0335743,22.54114842414856,6
2qnb_protein_processed,-12.263921188902989,1,8.055191907319823,null,2qnb_ligand,1711388271.0681245,159.67159748077393,6
5xii_protein_processed,-14.783064912755673,2,8.72824821362454,null,5xii_ligand,1711413624.9356859,92.22621583938599,6
4yog_protein_processed,-6.080494303707535,7,14.18566730671975,null,4yog_ligand,1711406278.5200372,34.556029081344604,6
1u3q_protein_processed,1378.9124094172632,17,4.625452923979328,null,1u3q_ligand,1711384108.2885911,11.396197080612183,6
6qxu_protein_processed,-11.466047469777935,4,4.703333672620531,null,6qxu_ligand,1711418958.746214,11.741715908050537,6
4lp0_protein_processed,-4.925869174432562,2,2.8036882407903363,null,4lp0_ligand,1711402414.5224206,20.186413526535034,6
1a2c_protein_processed,-10.059867967555206,2,2.5158588258646404,null,1a2c_ligand,1711379835.1889844,70.44145631790161,6
2ank_protein_processed,-3.228593451876997,22,3.6731869689507803,null,2ank_ligand,1711385361.4757268,46.089470863342285,6
2vwy_protein_processed,-12.676954620445857,8,1.6888652208053117,null,2vwy_ligand,1711388875.9955013,19.93459725379944,6
1way_protein_processed,-8.228544115523805,6,4.8696850205740105,null,1way_ligand,1711384604.2641401,12.200099229812622,3
4gg5_protein_processed,-6.4117918693921885,2,0.9816321659994856,null,4gg5_ligand,1711400598.9161549,28.21099591255188,6
5prc_protein_processed,-8.080097679602398,2,0.42912751281465944,null,5prc_ligand,1711411788.2345836,67.15184950828552,6
3ksl_protein_processed,-10.807051836661222,4,0.4580649213662724,null,3ksl_ligand,1711393734.3204334,40.192445278167725,6
4ih5_protein_processed,-4.465787345771939,8,null,null,4ih5_ligand,1711401238.591468,18.75998020172119,3
5fbe_protein_processed,-8.21097224004344,8,20.205195097359024,null,5fbe_ligand,1711408573.3336217,34.0930597782135,6
1hy7_protein_processed,-8.051888316404579,8,1.7835405432529683,null,1hy7_ligand,1711381579.357722,16.588346004486084,6
6eis_protein_processed,-6.338644747573826,7,4.079617009947668,null,6eis_ligand,1711415762.6526046,6.934485673904419,3
3twj_protein_processed,-8.650102360987784,2,3.1726729917414858,null,3twj_ligand,1711397003.5055451,40.83363604545593,6
5nqe_protein_processed,-14.7098987223674,12,0.12254687876323445,null,5nqe_ligand,1711411247.5759554,14.342000484466553,6
1atl_protein_processed,-6.981893231209198,1,8.638944210720524,null,1atl_ligand,1711379965.64296,18.46167516708374,6
2v3d_protein_processed,21.863038585697982,3,3.5506975868285906,null,2v3d_ligand,1711388598.5128913,23.64048719406128,6
5j3l_protein_processed,-7.40478458717963,18,6.746198200764468,null,5j3l_ligand,1711409670.6172302,18.8703510761261,6
3d8z_protein_processed,-6.572038566368151,3,10.980047976235994,null,3d8z_ligand,1711391313.3916652,11.43098521232605,6
1nyy_protein_processed,-12.421127265445758,3,1.9954725258615582,null,1nyy_ligand,1711382795.03959,25.191950798034668,6
5yjk_protein_processed,-1.8354192833670413,0,0.6140346389955411,null,5yjk_ligand,1711413830.5169067,37.334266662597656,6
4xya_protein_processed,-4.681700050279933,10,-1.4133760828372033e-10,null,4xya_ligand,1711405970.2579703,7.107259273529053,3
4gao_protein_processed,-9.286534219848827,6,1.5923122479887155,null,4gao_ligand,1711400566.2592943,34.5517373085022,6
5cs2_protein_processed,-8.745388732918693,4,0.11193461551685857,null,5cs2_ligand,1711407687.4253473,121.73392844200134,6
5j31_protein_processed,-7.943167165879289,1,0.01846185473506523,null,5j31_ligand,1711409682.8038325,38.37079048156738,6
3ms4_protein_processed,-3.869547326183603,25,6.157956264421188,null,3ms4_ligand,1711394448.4404626,166.92671847343445,6
6n79_protein_processed,-10.017506440307299,3,13.791085625994477,null,6n79_ligand,1711418019.916109,5.8808441162109375,3
1h0w_protein_processed,-14.699222324601706,2,3.5710760919251356,null,1h0w_ligand,1711381340.059514,5.888527154922485,3
4bcn_protein_processed,-0.3876779807580112,5,1.5391448323146406,null,4bcn_ligand,1711398941.7394192,29.16140627861023,6
6nu1_protein_processed,-9.238441138416913,3,0.9221614125267266,null,6nu1_ligand,1711418173.7374449,17.739174842834473,6
5cls_protein_processed,-7.648638987480059,1,4.743901910379961,null,5cls_ligand,1711407589.8806725,45.1338574886322,6
3lpp_protein_processed,-16.29122083621703,4,0.5699405232190315,null,3lpp_ligand,1711394045.8506327,42.91592764854431,6
5lpl_protein_processed,-13.11621132265986,5,4.529838412900482,null,5lpl_ligand,1711410544.655742,8.775579929351807,3
5os2_protein_processed,-10.605851671751006,7,7.040686437005064,null,5os2_ligand,1711411635.3156493,13.886950254440308,6
3dcr_protein_processed,-9.60934628747039,10,4.956745192695905,null,3dcr_ligand,1711391449.4240634,94.762624502182,6
2xne_protein_processed,-13.144944351933061,6,7.164882768336284,null,2xne_ligand,1711389699.0950818,30.041457891464233,6
5o4y_protein_processed,-8.929057144818966,6,1.8673296206139796,null,5o4y_ligand,1711411433.634823,9.916505098342896,3
2b1z_protein_processed,258.25601315516826,6,0.6484361189205572,null,2b1z_ligand,1711385465.227415,14.975728988647461,6
4ajn_protein_processed,-6.698376715871397,12,0.19989302901309713,null,4ajn_ligand,1711398497.627532,37.541731119155884,6
2evc_protein_processed,-4.26040083406874,2,3.8349034434057074,null,2evc_ligand,1711385984.443883,23.643776893615723,6
4az2_protein_processed,46.03929818634358,17,3.0590974494326275,null,4az2_ligand,1711398709.2234333,42.77001428604126,6
5c4o_protein_processed,-10.472509205551516,6,7.9281303827279075,null,5c4o_ligand,1711407441.8852024,14.568408489227295,6
5vp9_protein_processed,-11.095675043325386,4,2.653631572229873,null,5vp9_ligand,1711413072.4258797,80.57740068435669,6
5fpi_protein_processed,-12.451094339313007,20,1.6382788226821887,null,5fpi_ligand,1711408707.634948,45.18749403953552,6
1lhc_protein_processed,-7.377253084165255,11,3.532637889288985,null,1lhc_ligand,1711382226.5371473,23.417195320129395,6
5vd1_protein_processed,-3.4150267609755267,2,-0.49881598385945836,null,5vd1_ligand,1711412936.5433505,44.73127746582031,6
3lbl_protein_processed,11975.668501698228,4,0.22456720724156654,null,3lbl_ligand,1711393905.0521524,22.535410404205322,6
6cjv_protein_processed,-8.353265953399305,2,8.602623194393608,null,6cjv_ligand,1711415051.4441452,15.983631134033203,6
1pbq_protein_processed,-3.029771065241929,20,1.6576702246158064,null,1pbq_ligand,1711383142.5142412,11.306771278381348,6
4mra_protein_processed,-9.657020499479069,4,2.8684747673781423,null,4mra_ligand,1711402838.6880476,32.84813165664673,6
1egh_protein_processed,-6.697244631812669,2,2.1335784708753636e-05,null,1egh_ligand,1711380799.0200932,33.59142827987671,6
6qqw_protein_processed,-8.092907989260855,14,3.6662185743006397,null,6qqw_ligand,1711418905.1705964,17.815889358520508,3
3rxp_protein_processed,-4.302184191811741,2,6.02965961359584,null,3rxp_ligand,1711396155.9368594,11.767556428909302,6
2jg8_protein_processed,-7.459618819482055,16,2.548714134456967,null,2jg8_ligand,1711386931.749724,8.031800985336304,6
5jox_protein_processed,-8.82484453126354,2,15.520758401447523,null,5jox_ligand,1711409908.1961734,18.61468243598938,6
3o95_protein_processed,-7.6858563758977825,8,0.19574673854435787,null,3o95_ligand,1711394823.6591074,37.293357372283936,6
6ffi_protein_processed,-11.316968543693628,5,2.6818231732046804,null,6ffi_ligand,1711416210.57954,19.77047300338745,6
1s89_protein_processed,-7.398421987013918,5,9.407452568991971,null,1s89_ligand,1711383747.439352,16.964169025421143,6
1aj6_protein_processed,-8.970878405763305,6,3.5463331235037714,null,1aj6_ligand,1711379910.158012,29.874045848846436,6
4q4e_protein_processed,-6.990131321567449,5,1.1349135247044053,null,4q4e_ligand,1711404096.5850687,49.49663782119751,6
4eon_protein_processed,-6.184390467323845,2,0.03498528695574166,null,4eon_ligand,1711400077.14802,17.789058923721313,6
5dia_protein_processed,-3.9800740810090076,13,6.9261993000361315,null,5dia_ligand,1711407807.7753446,16.429776668548584,3
3iit_protein_processed,-7.241407996084978,16,1.7054787214965046,null,3iit_ligand,1711393178.8458216,35.58834171295166,6
4b05_protein_processed,-10.604792771767162,3,3.4014569925541736,null,4b05_ligand,1711398748.0110476,43.22735261917114,6
6h8c_protein_processed,-6.799348684816613,12,4.135568572961873,null,6h8c_ligand,1711416922.7499738,11.795138835906982,3
3tfn_protein_processed,-10.686459199043659,5,3.2685419347713776,null,3tfn_ligand,1711396788.8120642,24.611956119537354,6
5e2m_protein_processed,-5.892466684712009,1,4.591866945513491,null,5e2m_ligand,1711408006.4800107,31.763330698013306,6
6cwh_protein_processed,-11.155243882650998,14,0.08157871568324992,null,6cwh_ligand,1711415141.1359189,12.413581848144531,6
5anv_protein_processed,-8.856638744040998,5,3.2855094876192297,null,5anv_ligand,1711407187.3272188,12.291101694107056,6
1rs2_protein_processed,-8.408389762645564,5,0.1440143289510445,null,1rs2_ligand,1711383676.7055733,15.887575387954712,6
5gmu_protein_processed,-10.249503459735136,10,null,null,5gmu_ligand,1711408842.7991269,10.505639791488647,6
4zs0_protein_processed,-7.271222824475823,0,0.024989583369446677,null,4zs0_ligand,1711406621.965548,5.344490051269531,3
1g7v_protein_processed,-11.528587192074534,2,1.5587231558253478,null,1g7v_ligand,1711381165.6383812,17.138427257537842,6
2yex_protein_processed,-8.708604172454008,3,3.613938326862737,null,2yex_ligand,1711389987.1755571,5.112850189208984,3
4jdf_protein_processed,-9.942293743546971,14,8.196591561245754,null,4jdf_ligand,1711401546.7719095,15.08991551399231,6
5dls_protein_processed,-14.983433576871358,18,6.25535020331872,null,5dls_ligand,1711407838.5494547,20.06766963005066,3
2kgi_protein_processed,-4.597518393635511,6,3.675644142232766,null,2kgi_ligand,1711387059.519322,8.904824018478394,6
3v3l_protein_processed,-3.2760916537196723,1,0.5141963364253286,null,3v3l_ligand,1711397398.3394196,3.5015926361083984,3
2y67_protein_processed,-7.5998377032194355,1,null,null,2y67_ligand,1711389913.099647,51.519015073776245,6
4pre_protein_processed,-9.630132098782193,3,2.2456517293938703,null,4pre_ligand,1711403918.4747846,21.150959730148315,3
2cmf_protein_processed,-12.453367715259,9,-3.073898444779445,null,2cmf_ligand,1711385853.0889356,36.85288667678833,6
3f15_protein_processed,-10.077089679741842,4,1.1241993351400907,null,3f15_ligand,1711391976.713845,11.974646091461182,6
6huu_protein_processed,-7.34141499306752,3,2.379043032509607,null,6huu_ligand,1711417221.0965214,51.34380745887756,6
6qe5_protein_processed,-2.204869975998722,8,-0.32597286557007976,null,6qe5_ligand,1711418816.5723379,19.97443985939026,6
4de5_protein_processed,-4.2545902779001095,22,21.279450086716963,null,4de5_ligand,1711399612.2886357,13.893335819244385,6
3wf7_protein_processed,33.15981815000394,12,0.1745726830411627,null,3wf7_ligand,1711397824.1631818,6.477639675140381,3
4y5s_protein_processed,-13.380676621800344,1,0.8787580765152967,null,4y5s_ligand,1711406047.4658604,12.880336284637451,6
3ctj_protein_processed,-11.220656220785223,16,5.398462947158123,null,3ctj_ligand,1711391177.345488,16.56503415107727,3
2yk1_protein_processed,-4.149362578829178,3,11.157795534784299,null,2yk1_ligand,1711390064.1679788,18.32033085823059,6
3ttz_protein_processed,-12.79032143389321,1,4.1861172255760835,null,3ttz_ligand,1711396935.8445585,4.46828556060791,3
5em8_protein_processed,-7.137632516138081,6,10.177320976185484,null,5em8_ligand,1711408227.627387,21.391337156295776,6
4rlk_protein_processed,-7.249754099271466,2,1.9873541569719464,null,4rlk_ligand,1711404688.780316,17.809453010559082,6
5m5d_protein_processed,-0.0678482609813903,8,0.2603929185685345,null,5m5d_ligand,1711410722.4287791,17.780250072479248,6
5ll4_protein_processed,-14.702818889781538,16,null,null,5ll4_ligand,1711410509.638357,26.069726943969727,6
5ll9_protein_processed,-8.830300651863078,7,7.999650983491421,null,5ll9_ligand,1711410500.3301628,13.829052686691284,6
4zx9_protein_processed,-10.176711064033157,3,4.888513194493044,null,4zx9_ligand,1711406818.6274314,90.14903950691223,6
4uia_protein_processed,-5.965896056850396,10,2.4695589190932594,null,4uia_ligand,1711405197.9595454,23.947153329849243,6
3l0e_protein_processed,-8.611984049765029,15,9.087052040638838,null,3l0e_ligand,1711393755.3298826,18.23331570625305,6
5xqx_protein_processed,-5.517602713232576,13,5.663992269191937,null,5xqx_ligand,1711413605.1659358,5.683679819107056,3
4bsq_protein_processed,-10.414018167260059,11,9.711090447812953,null,4bsq_ligand,1711399107.9055574,16.732267379760742,6
5n25_protein_processed,-11.509818368932352,4,3.9883554030344825,null,5n25_ligand,1711411015.3905876,12.62993860244751,6
1bzf_protein_processed,-16.900521770034093,1,2.4929483740875327,null,1bzf_ligand,1711380310.8147771,15.892101049423218,6
5g22_protein_processed,-12.671273174095669,1,9.215124149580163,null,5g22_ligand,1711408807.718312,54.305022954940796,6
2w68_protein_processed,-14.500614168081453,10,1.1305621554696828,null,2w68_ligand,1711388959.7378364,26.886357307434082,6
5qaq_protein_processed,-8.21854591811755,6,1.6391485069187581,null,5qaq_ligand,1711411865.9088879,24.12236785888672,6
5e1b_protein_processed,-6.42013069801453,13,12.835959540667066,null,5e1b_ligand,1711407992.7310643,35.673004388809204,6
2yge_protein_processed,-9.704910691492914,3,-0.8082937075236032,null,2yge_ligand,1711390029.0138257,38.48280668258667,6
3u92_protein_processed,-9.70475834847806,8,1.010726532231736,null,3u92_ligand,1711397107.169925,15.775712013244629,6
2w47_protein_processed,-3.846871552899867,4,0.3972125176197139,null,2w47_ligand,1711388929.9163554,11.552385330200195,6
3acl_protein_processed,-5.898157791409135,5,10.586087945227945,null,3acl_ligand,1711390387.2815528,19.661853790283203,6
6dh5_protein_processed,-12.988168888370376,6,1.7314607152501935,null,6dh5_ligand,1711415371.783758,32.98720598220825,6
2lto_protein_processed,-7.998760418670338,2,16.94627648035768,null,2lto_ligand,1711387166.2461421,18.810014247894287,6
4jg0_protein_processed,-11.89608044411467,7,null,null,4jg0_ligand,1711401618.5986788,61.08881092071533,6
5g1a_protein_processed,-9.370579995795616,3,1.512625828558214,null,5g1a_ligand,1711408770.5967584,31.471949338912964,6
2avq_protein_processed,-5.159036805422108,4,2.330792081504356,null,2avq_ligand,1711385429.571538,45.71657705307007,6
6op0_protein_processed,-13.058806883832828,2,2.50809256302815,null,6op0_ligand,1711418406.5960314,24.090352535247803,6
3oeu_protein_processed,-15.374929353702447,8,null,null,3oeu_ligand,1711394946.0482328,51.28352689743042,6
5tuz_protein_processed,-5.229965422029008,14,null,null,5tuz_ligand,1711412312.7278938,19.63100790977478,6
6rln_protein_processed,-11.401189738630066,2,1.1854421298906743,null,6rln_ligand,1711419081.8787243,6.070812225341797,3
1ek2_protein_processed,-6.639620444634684,3,7.165324216800883,null,1ek2_ligand,1711380828.062364,57.63330316543579,6
5kre_protein_processed,-11.945013545760327,0,2.9921805097872465,null,5kre_ligand,1711410219.0410042,12.663252115249634,6
2q96_protein_processed,-12.592971972620573,2,3.6367127260310355,null,2q96_ligand,1711387984.8877041,12.009458065032959,6
4uce_protein_processed,-7.972883967992334,4,0.37172214838668083,null,4uce_ligand,1711405123.777345,11.657848834991455,6
3ur9_protein_processed,-4.783152704024022,7,2.035384844883268,null,3ur9_ligand,1711397276.5070145,13.434708595275879,6
3d7k_protein_processed,-10.352236448576033,8,null,null,3d7k_ligand,1711391428.7802696,135.374924659729,6
3pj1_protein_processed,-9.956097515403252,2,2.182973808998341,null,3pj1_ligand,1711395344.3498287,39.10415577888489,6
2yne_protein_processed,-9.128624665483203,15,0.38915106405011346,null,2yne_ligand,1711390101.4829786,28.132264614105225,6
2c3l_protein_processed,-10.739407867299592,2,0.6616076360760275,null,2c3l_ligand,1711385657.2012305,5.635990619659424,3
5nxq_protein_processed,-6.6360570955428795,6,null,null,5nxq_ligand,1711411813.8648582,474.0223271846771,6
1i8j_protein_processed,-10.513170373318085,10,7.666976635828576,null,1i8j_ligand,1711381673.0969422,31.043068170547485,6
2w66_protein_processed,-5.359464932637345,13,7.048528201724594,null,2w66_ligand,1711388956.2122107,27.694438695907593,6
4d62_protein_processed,-0.4897721455982168,2,8.029075605554084,null,4d62_ligand,1711399560.5009298,17.828648805618286,6
2uwo_protein_processed,-8.769032169035837,7,7.078172055411084,null,2uwo_ligand,1711388527.1012995,17.37613844871521,6
6ios_protein_processed,-4.313789083326892,14,1.5844195960414424,null,6ios_ligand,1711417484.5582285,10.940219402313232,6
2wxm_protein_processed,-10.252734285947966,1,0.1179915118411401,null,2wxm_ligand,1711389299.2010415,35.81277656555176,6
5enb_protein_processed,-7.094203974769484,3,3.943373898844179,null,5enb_ligand,1711408235.760521,7.004801988601685,6
4bdc_protein_processed,-10.661230385753592,12,3.7494629321186608,null,4bdc_ligand,1711398960.137695,26.002974033355713,6
5may_protein_processed,-8.617459731077847,4,2.5961808206707246,null,5may_ligand,1711410761.3937833,23.289127349853516,6
1q4w_protein_processed,-9.556950459021818,8,3.008345774806081,null,1q4w_ligand,1711383349.2326484,15.91020131111145,6
4x24_protein_processed,-10.134097301612144,7,0.8156855158472922,null,4x24_ligand,1711405661.663182,8.030481100082397,3
4dkp_protein_processed,-5.693982759240154,13,1.437843126167344,null,4dkp_ligand,1711399728.5347667,17.70702075958252,6
5ly2_protein_processed,-8.983885453905968,2,0.0014398654602416627,null,5ly2_ligand,1711410631.5681524,24.963979482650757,3
4unp_protein_processed,-3.831106099508749,12,3.3666883602667497,null,4unp_ligand,1711405233.6761837,11.095178604125977,6
1sre_protein_processed,-8.179562738697122,1,10.244533454712311,null,1sre_ligand,1711383855.0898385,38.070863485336304,6
3b7j_protein_processed,-10.52803481769419,10,6.642977008247499,null,3b7j_ligand,1711390661.2811668,13.203514814376831,6
3g2n_protein_processed,-5.42673069167778,13,1.2998790861000167,null,3g2n_ligand,1711392445.3092773,76.70795631408691,6
4os5_protein_processed,-14.34169495632216,15,5.221576032849271,null,4os5_ligand,1711403599.0205386,16.159477472305298,3
3ryj_protein_processed,-12.144341167299658,13,2.804157212366434,null,3ryj_ligand,1711396164.8534071,13.190930128097534,6
5m4i_protein_processed,-8.693153205240877,4,null,null,5m4i_ligand,1711410699.8116145,16.20642352104187,6
5dnu_protein_processed,-2.457991889488351,10,2.0996026690164484,null,5dnu_ligand,1711407838.1621845,13.783912420272827,6
4nau_protein_processed,-12.959870965656155,6,14.461337742800211,null,4nau_ligand,1711403100.5212708,65.91557168960571,6
1fl3_protein_processed,-10.29938500448303,5,1.2806620285585595,null,1fl3_ligand,1711380999.814353,22.783761024475098,6
5zjf_protein_processed,-11.163468982842486,16,6.484653869053474,null,5zjf_ligand,1711414042.6232283,63.46075940132141,6
6n4b_protein_processed,-5.1463623682390525,5,8.999770369614282,null,6n4b_ligand,1711418028.1061177,28.428440809249878,6
2xn3_protein_processed,-10.877573057516406,2,0.19616189143962437,null,2xn3_ligand,1711389681.5811036,18.719908475875854,6
4deh_protein_processed,-5.280518884251452,3,0.15261514048764013,null,4deh_ligand,1711399630.1670668,17.04824471473694,6
4l9i_protein_processed,-5.279028867866893,3,2.8043128278125806,null,4l9i_ligand,1711402296.2119317,27.699721813201904,6
5aly_protein_processed,-11.731095007563285,6,3.977324119718908,null,5aly_ligand,1711407159.5265017,21.434192657470703,3
6tel_protein_processed,-7.4640485228362765,1,2.7554810124129716,null,6tel_ligand,1711419275.950106,26.549821853637695,6
5his_protein_processed,-9.33278107793758,2,0.6784153862132953,null,5his_ligand,1711409084.2240567,14.213539838790894,6
1rpa_protein_processed,-12.939253403217533,10,null,null,1rpa_ligand,1711383669.989954,26.77836799621582,6
4npv_protein_processed,-5.155717728619714,11,11.531215627155888,null,4npv_ligand,1711403166.079375,18.42322611808777,6
3f8f_protein_processed,-10.631593232092687,3,10.571796041524763,null,3f8f_ligand,1711392084.4204793,21.82412028312683,6
2y1x_protein_processed,-13.579364679842636,7,1.2965407474549693,null,2y1x_ligand,1711389825.2507417,14.214924812316895,3
4awi_protein_processed,-7.94469233026888,3,4.179080568350969,null,4awi_ligand,1711398635.8963978,20.68157386779785,3
2w9h_protein_processed,-8.421456268582583,3,2.594470703093961,null,2w9h_ligand,1711389008.0668862,11.49426007270813,6
3jzp_protein_processed,-4.218771161675566,5,5.577026132801002,null,3jzp_ligand,1711393444.7811282,18.665181159973145,3
3s74_protein_processed,-9.643274463735397,14,4.373867067870677,null,3s74_ligand,1711396266.2854424,22.380515336990356,6
3tdz_protein_processed,-11.148514969298386,5,1.499029775727486,null,3tdz_ligand,1711396923.38748,178.45248007774353,6
3vrv_protein_processed,-4.075296270084797,2,0.006231942943255575,null,3vrv_ligand,1711397660.2703485,28.09761643409729,6
6qe0_protein_processed,1.1354527900219558,6,2.6261588152722624,null,6qe0_ligand,1711418853.5422742,59.87091517448425,6
2hzl_protein_processed,-8.727671316288928,13,null,null,2hzl_ligand,1711386641.7368128,23.124682903289795,6
6mom_protein_processed,-3.9956328220624644,16,1.526038692999144,null,6mom_ligand,1711417905.664786,37.13144612312317,6
3tvx_protein_processed,-13.66113894515885,4,0.7260060398075794,null,3tvx_ligand,1711396992.349797,34.17481589317322,6
5ovv_protein_processed,-9.865105693755718,2,0.23945627846448758,null,5ovv_ligand,1711411708.9090035,30.86258053779602,6
3tdu_protein_processed,-11.930831406039587,3,7.415140540411542,null,3tdu_ligand,1711396767.9813492,26.754393339157104,6
4w5j_protein_processed,-5.988529414847972,7,6.182375857228195,null,4w5j_ligand,1711405427.7209578,30.576413869857788,6
4nb6_protein_processed,-8.60945470138838,14,null,null,4nb6_ligand,1711403051.1651978,14.850209951400757,6
2zfs_protein_processed,-14.50388427405311,6,-0.0288801120157558,null,2zfs_ligand,1711390220.1159902,19.10747528076172,6
4aj1_protein_processed,-5.07167395308508,2,1.127181955484204,null,4aj1_ligand,1711398463.2261264,14.730562448501587,6
1v1k_protein_processed,-4.1643286339289585,9,null,null,1v1k_ligand,1711384341.769971,31.4586238861084,6
3atl_protein_processed,-8.21858193496933,9,13.419291444036382,null,3atl_ligand,1711390532.1786299,10.469876766204834,6
5i3v_protein_processed,-12.505419481606097,2,6.647888746846149,null,5i3v_ligand,1711409272.1722066,25.76863670349121,6
1bil_protein_processed,-8.603779875377136,15,2.9335986366950593,null,1bil_ligand,1711380208.3882017,39.42368268966675,6
4x7n_protein_processed,-6.5631465014696255,8,25.598022097739857,null,4x7n_ligand,1711405776.6477036,23.190292596817017,6
4tk5_protein_processed,-7.603106645391576,15,null,null,4tk5_ligand,1711404837.0163589,23.062214851379395,6
5tys_protein_processed,-14.605002881541337,5,1.9590681450505656,null,5tys_ligand,1711412401.5389788,31.819913864135742,6
3ho9_protein_processed,-3.2371755288287694,4,6.976986190520336,null,3ho9_ligand,1711392972.396135,91.29732418060303,6
2oxx_protein_processed,-2.852397837183745,1,2.3221829402398413,null,2oxx_ligand,1711387634.966374,14.172379970550537,6
