Protein ID,Binding Affinity (kcal/mol),Number of clashes,Strain Energy,Confidence Score,Rank of sdf,_timestamp,_runtime,_step
3i25_protein_processed,-4.234030505069398,17.0,10.051260902099555,,3i25_ligand,1711393055.2549522,48.70106911659241,6
4nxs_protein_processed,-7.796498140795596,2.0,3.0567612225837024,,4nxs_ligand,1711403237.1576426,36.72722554206848,6
6s57_protein_processed,-8.835396521588166,1.0,4.074130378421984,,6s57_ligand,1711419156.0481362,16.775485277175903,6
5iz8_protein_processed,-11.07105819329892,6.0,7.189165437329699,,5iz8_ligand,1711409639.572872,39.93045902252197,6
5e6o_protein_processed,-9.996766405067651,9.0,2.701177044009569,,5e6o_ligand,1711408018.2174509,5.3800928592681885,3
6axk_protein_processed,-16.558964484225946,6.0,3.2926038945628875,,6axk_ligand,1711414401.9410796,88.49920868873596,6
2jdy_protein_processed,-7.779081038049335,5.0,3.38407170829214,,2jdy_ligand,1711386927.1569347,11.808257818222046,6
2nq6_protein_processed,-11.40934046655316,2.0,5.148238964745687,,2nq6_ligand,1711387286.137692,17.29391098022461,6
5fh8_protein_processed,-10.032917767999132,15.0,6.015286942607979,,5fh8_ligand,1711408591.2352445,10.104678630828856,6
5oy3_protein_processed,-5.542796684468735,5.0,6.351907710658537,,5oy3_ligand,1711411855.384351,137.88665294647217,6
5bqi_protein_processed,-4.711822739675234,2.0,1.1606854705471932,,5bqi_ligand,1711407339.7977686,7.418211698532104,3
3co9_protein_processed,-8.079949171625865,10.0,3.11619895638637,,3co9_ligand,1711391155.4572184,31.497637510299683,6
2wu6_protein_processed,-11.60446898448321,4.0,0.9547242117088216,,2wu6_ligand,1711389257.0738883,39.28068232536316,6
1igj_protein_processed,-9.480755592993582,4.0,0.7885248673181593,,1igj_ligand,1711381725.3600843,42.5447416305542,6
4jne_protein_processed,-10.777892636290767,10.0,0.5728726237253117,,4jne_ligand,1711401716.0901456,62.73049855232239,6
1lhv_protein_processed,-8.265429934794508,11.0,2.2487823665647326,,1lhv_ligand,1711382221.0860991,17.123387098312378,6
5d3h_protein_processed,-8.061213952263158,5.0,17.651646709663538,,5d3h_ligand,1711407682.9197333,4.23832631111145,3
4wx4_protein_processed,-12.496443823405674,0.0,8.483190393154821,,4wx4_ligand,1711405620.3528595,29.43002152442932,6
3fsj_protein_processed,-10.378692439918808,5.0,7.491114149779435,,3fsj_ligand,1711392355.729404,147.11167287826538,6
5yzc_protein_processed,-13.772922521763414,5.0,2.7586953300108448,,5yzc_ligand,1711413926.9495888,41.64304971694946,6
2lko_protein_processed,-11.749812302371105,1.0,0.0246212703691171,,2lko_ligand,1711387135.8245633,11.26461124420166,6
2a5c_protein_processed,-5.71390189264821,11.0,3.4065085572626157,,2a5c_ligand,1711385255.8784971,23.852070093154907,6
6do4_protein_processed,-11.244003483771946,18.0,5.427684580047007,,6do4_ligand,1711415453.3991914,23.8196713924408,6
4dtt_protein_processed,-9.582866651687045,4.0,7.526749133258932,,4dtt_ligand,1711399798.566395,20.021153926849365,3
3rxh_protein_processed,-8.740288848481445,1.0,0.9487291765932896,,3rxh_ligand,1711396134.114085,3.7748148441314697,3
1qj7_protein_processed,-12.011325913809005,1.0,0.6022271534535122,,1qj7_ligand,1711383481.283746,24.77660202980041,6
5ubt_protein_processed,-11.563141820771676,9.0,2.1948249167249703,,5ubt_ligand,1711412543.2137015,48.40776348114014,6
4cig_protein_processed,-4.972585589044177,5.0,3.5866339028357714,,4cig_ligand,1711399392.9434197,47.53963565826416,6
4x1q_protein_processed,-1.6151876602290494,9.0,3.952013681263466,,4x1q_ligand,1711405783.278399,138.76833605766296,6
4umc_protein_processed,-6.648370766884761,1.0,-6.240221613112368,,4umc_ligand,1711405232.3649418,23.43653678894043,6
6ic7_protein_processed,-13.602027769568169,6.0,5.64891459935577,,6ic7_ligand,1711417428.928799,29.86817979812622,6
5yhl_protein_processed,-8.05702464247874,0.0,0.0646597734541387,,5yhl_ligand,1711413785.9939704,28.82397747039795,6
4o2p_protein_processed,-11.538313624426891,10.0,8.572772237930238,,4o2p_ligand,1711403297.252526,21.09178996086121,6
4old_protein_processed,-7.202914143997154,1.0,1.2438446272534875,,4old_ligand,1711403531.2349331,15.923635244369509,6
1lxh_protein_processed,-8.611075918829027,5.0,3.396135548490733,,1lxh_ligand,1711382295.4601555,8.104782819747925,3
4k6z_protein_processed,-10.933111944626496,7.0,4.455634939803687,,4k6z_ligand,1711401916.200429,5.879674911499023,3
5y0g_protein_processed,-8.608245880331873,1.0,1.1537460145914125,,5y0g_ligand,1711413661.9694812,13.32922625541687,6
3ocz_protein_processed,-5.612118944707953,7.0,1.421494213760722,,3ocz_ligand,1711394885.6952243,21.7823486328125,6
6ej4_protein_processed,-4.0877154246361895,7.0,6.246296896802875,,6ej4_ligand,1711415770.9808474,6.339419364929199,3
6hvv_protein_processed,-8.327793393495435,3.0,7.41434469354639,,6hvv_ligand,1711417259.7248447,53.91027569770813,6
2ks9_protein_processed,-16.02324511817967,1.0,0.080569995962044,,2ks9_ligand,1711387104.0744665,33.235504388809204,6
2w6n_protein_processed,-3.2435203739744893,3.0,6.163414804371783,,2w6n_ligand,1711388961.5537271,21.89686107635498,6
5brz_protein_processed,-2.6392758188721066,4.0,2.2602760886409925,,5brz_ligand,1711407446.4945598,100.6984748840332,3
3mo8_protein_processed,-7.484967862399059,1.0,0.9150217330547364,,3mo8_ligand,1711394261.1056478,9.66214680671692,3
5ldp_protein_processed,-10.213323659232334,1.0,-5.4711790653527714e-12,,5ldp_ligand,1711410439.027049,24.777755975723267,6
4w50_protein_processed,-9.654939131527426,3.0,1.852786376877276,,4w50_ligand,1711405395.086958,11.77122187614441,3
4ajw_protein_processed,-8.340078872180072,3.0,4.290916251890579,,4ajw_ligand,1711398538.5145078,76.36532187461853,6
6h1i_protein_processed,-18.21645690695753,4.0,7.932747703601606,,6h1i_ligand,1711416846.9837666,23.09842848777771,6
1ndv_protein_processed,-13.717779475518665,8.0,8.003687471335041,,1ndv_ligand,1711382581.4654577,7.709072589874268,3
6c0n_protein_processed,-6.561667730490741,2.0,1.1416515315195,,6c0n_ligand,1711414851.8321517,59.10466074943543,6
5c2a_protein_processed,-9.184588729546904,3.0,8.343423756000561,,5c2a_ligand,1711407429.2145443,17.535396575927734,6
5vqi_protein_processed,-6.82528425466183,10.0,-0.1636112519909502,,5vqi_ligand,1711413030.3559997,31.855047702789307,6
3fpd_protein_processed,-5.483719103057793,7.0,6.604358312143347,,3fpd_ligand,1711392205.614575,23.68086862564087,6
3tvw_protein_processed,-6.156525231424445,2.0,2.724882482770525,,3tvw_ligand,1711397022.3284216,70.64306569099426,3
6skc_protein_processed,-2.3678254849644005,11.0,1.3866540684538435,,6skc_ligand,1711419215.7880154,1.118661403656006,2
4msn_protein_processed,-5.72380818964028,5.0,3.949874453124849,,4msn_ligand,1711402852.9129384,26.77993631362915,6
5vdv_protein_processed,-14.623196575611628,4.0,-6.491205308441863,,5vdv_ligand,1711412928.1498008,15.28305983543396,6
5fl5_protein_processed,-5.730534799192889,3.0,13.950672338683448,,5fl5_ligand,1711408625.9864876,25.644171714782715,6
2mpa_protein_processed,-9.130837852082822,9.0,6.632252510411774,,2mpa_ligand,1711387227.8412926,40.04593563079834,6
4xkx_protein_processed,-8.312267437462266,5.0,2.093155968693054,,4xkx_ligand,1711405868.741377,28.420449018478397,6
4xnw_protein_processed,-4.0706191692941545,3.0,0.5889340882937262,,4xnw_ligand,1711405887.2916725,20.90489435195923,6
1nd5_protein_processed,-5.759962034212539,15.0,2.443609896565377,,1nd5_ligand,1711382594.976235,21.447153568267822,6
3ig6_protein_processed,-6.368087111291973,3.0,2.8142530611391976,,3ig6_ligand,1711393153.674925,27.06431531906128,6
5tpg_protein_processed,-12.737341908056296,7.0,5.145189535311509,,5tpg_ligand,1711412237.1859004,25.235591411590576,6
4cku_protein_processed,-8.755696191273609,7.0,1.9721454020478435,,4cku_ligand,1711399465.92564,97.36140298843384,6
3sni_protein_processed,-5.362205296822428,2.0,-2.767540028726529,,3sni_ligand,1711396422.3397162,18.136590242385864,6
6htg_protein_processed,-5.194927880425633,2.0,2.9275521529404074,,6htg_ligand,1711417160.5699625,18.61729836463928,6
5hvu_protein_processed,-5.293901439982742,7.0,2.216808522976081,,5hvu_ligand,1711409204.8625662,26.303317308425903,6
4xoc_protein_processed,-9.768576580644098,7.0,2.24316768342986,,4xoc_ligand,1711405882.7434688,13.488480806350708,6
1d5j_protein_processed,-6.513795032006255,1.0,2.0049566034227126,,1d5j_ligand,1711380553.834674,14.972478866577148,6
6bke_protein_processed,-8.52109119476614,5.0,-0.0393213490623267,,6bke_ligand,1711414638.932428,24.066919803619385,6
2bys_protein_processed,-10.69421550440105,3.0,-0.915955589312574,,2bys_ligand,1711385653.5365632,27.74119210243225,6
2lty_protein_processed,-5.073109603840476,2.0,0.2267401324114928,,2lty_ligand,1711387171.0906804,17.54400634765625,6
3umq_protein_processed,-12.374022689914405,15.0,7.101411947491442,,3umq_ligand,1711397230.9934638,20.710203647613525,6
2aow_protein_processed,-10.337284516781454,1.0,0.0198118283930632,,2aow_ligand,1711385363.4399838,13.495542764663696,6
4kn0_protein_processed,-8.6164307601702,3.0,18.72850280777561,,4kn0_ligand,1711402038.1877887,30.248401641845703,6
5h5r_protein_processed,-8.628182227357794,2.0,1.0841275915446715,,5h5r_ligand,1711408968.851957,13.096311092376707,3
1zd3_protein_processed,-10.903426298180475,4.0,0.1525379032850509,,1zd3_ligand,1711385103.4226818,24.74978089332581,6
4z1n_protein_processed,-7.698314777644877,4.0,2.0732395262319443,,4z1n_ligand,1711406416.556284,15.53000283241272,6
5k76_protein_processed,-8.576404345725743,11.0,1.979405729319403,,5k76_ligand,1711410034.1043425,7.134014368057251,3
5k0f_protein_processed,-10.002432008078124,2.0,0.1006739646144616,,5k0f_ligand,1711409984.4806695,4.970754623413086,3
1n3z_protein_processed,-4.318367328108885,4.0,8.356205867874948,,1n3z_ligand,1711382536.8197374,10.960447549819946,6
3adt_protein_processed,-10.1736118565752,3.0,2.9647149033799,,3adt_ligand,1711390386.458854,4.709262847900391,3
3fuk_protein_processed,-9.682779861222237,3.0,1.7131260656366152,,3fuk_ligand,1711392277.5366237,12.420402526855469,3
1xh9_protein_processed,-3.312446300194331,13.0,4.916788388343967,,1xh9_ligand,1711384754.2103243,27.05360317230225,6
2vmd_protein_processed,-8.281996075739901,5.0,3.936777475311089,,2vmd_ligand,1711388758.2530513,24.56704926490784,6
6gxy_protein_processed,-10.18815407415114,5.0,10.879536017159792,,6gxy_ligand,1711416812.8964207,16.2492196559906,6
5lpj_protein_processed,-5.036404188048418,6.0,0.8735183480339401,,5lpj_ligand,1711410532.0514696,4.0836875438690186,3
2o9j_protein_processed,-7.440409061415992,2.0,0.9692182052200452,,2o9j_ligand,1711387448.3906462,17.86456322669983,3
4gm3_protein_processed,-8.829141916632759,6.0,8.050437178010235,,4gm3_ligand,1711400674.992023,39.98996901512146,6
5zo8_protein_processed,-6.451829079181669,3.0,3.381368731972572,,5zo8_ligand,1711414074.3381317,40.7524995803833,6
4x1f_protein_processed,-10.28117478897495,7.0,7.67203364006393,,4x1f_ligand,1711405651.4205031,18.74361824989319,6
1jev_protein_processed,-5.81912899625295,8.0,5.437103586797647,,1jev_ligand,1711381829.2854276,13.335634469985962,3
5w4r_protein_processed,-6.170983151844882,7.0,11.964383070569935,,5w4r_ligand,1711413148.0901797,24.032582759857178,6
5i3m_protein_processed,-11.253639606585102,3.0,7.292709085087516,,5i3m_ligand,1711409266.8985872,24.108354330062863,6
6hv7_protein_processed,-10.595457100949538,5.0,0.6783535923223383,,6hv7_ligand,1711417286.8799317,103.18391060829164,6
5ka7_protein_processed,-12.720362214263789,3.0,2.306609022781103,,5ka7_ligand,1711410066.5098076,16.19325852394104,6
3tl0_protein_processed,-9.259677104044274,3.0,2.4839531141192346,,3tl0_ligand,1711396914.0570822,36.89508628845215,6
1ecq_protein_processed,-11.024662001749787,8.0,5.566668936734111,,1ecq_ligand,1711380762.457195,20.322209119796756,6
3iqv_protein_processed,-11.189751273242935,7.0,5.34637768472966,,3iqv_ligand,1711393303.4496057,34.03111553192139,6
5jek_protein_processed,-6.348925615900853,6.0,12.47377162194016,,5jek_ligand,1711409811.2353933,23.04781222343445,6
4kz4_protein_processed,-9.108059518558276,2.0,3.786007891243301,,4kz4_ligand,1711402167.4042451,17.390830039978027,6
1pdq_protein_processed,-8.543656583593178,13.0,3.280096418127016,,1pdq_ligand,1711383246.7675617,112.63722157478333,6
3elc_protein_processed,-1.8289833356197744,19.0,3.2065671583386006,,3elc_ligand,1711391865.120922,16.92178177833557,6
6cmr_protein_processed,-3.69878083828476,2.0,1.0833355527644954,,6cmr_ligand,1711415101.5761838,38.92244172096253,6
1flr_protein_processed,-3.32647066389256,3.0,-3.01809776563303,,1flr_ligand,1711381027.198841,41.77918529510498,6
4btb_protein_processed,-7.650205598827657,2.0,3.1081269166655616,,4btb_ligand,1711399156.4877844,56.28720450401306,6
3vbw_protein_processed,-6.896312564852413,3.0,0.8491607112725674,,3vbw_ligand,1711397505.630303,14.161060810089111,6
2vaq_protein_processed,-5.5732995596179,12.0,3.8959734272464095,,2vaq_ligand,1711388666.1890814,39.92743349075317,3
5jf6_protein_processed,-7.632585119498185,5.0,0.172148119229746,,5jf6_ligand,1711409814.4111536,4.499126672744751,3
5n7x_protein_processed,-10.947423195383124,6.0,5.679152056155502,,5n7x_ligand,1711411056.298782,13.326863050460815,3
6ex1_protein_processed,-3.929780767645521,14.0,1.2500884911230656,,6ex1_ligand,1711415959.6903756,16.36855459213257,6
2xiz_protein_processed,-4.343109614945799,7.0,4.100560970344176,,2xiz_ligand,1711389619.105469,12.921776056289673,6
6b98_protein_processed,-4.549312325068052,6.0,2.4102496490064595,,6b98_ligand,1711414478.442629,14.40875005722046,6
1ftj_protein_processed,-2.697226689118551,8.0,2.031663872546716,,1ftj_ligand,1711381048.7415273,13.425435304641724,6
5mfs_protein_processed,-7.778371481626633,2.0,1.415751002791808,,5mfs_ligand,1711410804.14518,36.89239501953125,6
2w54_protein_processed,-12.853399175845508,2.0,3.8227553192889294,,2w54_ligand,1711388949.929129,26.075382947921756,6
1xff_protein_processed,-14.873313454562863,10.0,0.0139342664757098,,1xff_ligand,1711384716.618502,13.649124145507812,6
1qji_protein_processed,-5.910850700624388,2.0,11.6097914443801,,1qji_ligand,1711383527.3806791,68.52918004989624,6
5iop_protein_processed,-12.412866042585422,6.0,2.248654376871116,,5iop_ligand,1711409723.2709136,243.1931045055389,6
5uoy_protein_processed,-6.083854201794456,7.0,3.5301592186597475,,5uoy_ligand,1711412662.2686677,23.978362560272217,6
4wp7_protein_processed,-11.409676654798664,2.0,14.670420560908411,,4wp7_ligand,1711405608.146851,71.77135705947876,6
4w9g_protein_processed,-7.973067946045003,1.0,1.0213031678678703,,4w9g_ligand,1711405423.5763268,17.661934852600098,6
4j3i_protein_processed,-10.065298234718636,2.0,2.962917607599593,,4j3i_ligand,1711401438.5743392,14.17138123512268,6
5zae_protein_processed,-8.315296740402044,9.0,3.3233816673450747,,5zae_ligand,1711413934.4829154,15.721110343933104,6
4r6x_protein_processed,-9.62435905021621,1.0,1.732420666228009,,4r6x_ligand,1711404562.187957,17.12643313407898,6
1iy7_protein_processed,-6.121547376570468,2.0,12.451376118119526,,1iy7_ligand,1711381763.438159,15.943984985351562,6
1mnc_protein_processed,-13.127227196384142,10.0,4.465633691219964,,1mnc_ligand,1711382459.245786,23.872716903686523,6
3bla_protein_processed,-15.781728223579645,4.0,1.441955791387059,,3bla_ligand,1711390783.5161178,28.10516881942749,6
5fnq_protein_processed,-8.113146275859547,7.0,1.4961127724123957,,5fnq_ligand,1711408658.4312265,23.099440336227417,6
3ue4_protein_processed,-6.3126658263375175,2.0,7.458095289759129,,3ue4_ligand,1711397183.9526255,44.60623550415039,6
5ehr_protein_processed,-8.297143186933157,12.0,1.9185472178029797,,5ehr_ligand,1711408159.7661262,23.174297094345093,6
2aig_protein_processed,-7.773370073444213,9.0,5.706564155947888,,2aig_ligand,1711385287.27674,5.387418031692505,3
4pft_protein_processed,-5.222077912032551,4.0,0.42969540727006,,4pft_ligand,1711403783.4562085,28.4106285572052,6
4wh9_protein_processed,-9.13443159890863,1.0,2.807928670240571,,4wh9_ligand,1711405475.2115777,10.352637767791748,6
1i5d_protein_processed,-14.362583167778116,0.0,-1.8184564964940364e-11,,1i5d_ligand,1711381624.457163,19.107860326766968,6
2zn7_protein_processed,-7.965006406410717,4.0,2.6653666337303434,,2zn7_ligand,1711390281.7915757,42.34233069419861,6
4pd5_protein_processed,-2.211371781550249,3.0,4.9845085680426,,4pd5_ligand,1711403793.5932944,61.89060926437378,6
6uwp_protein_processed,-8.768948589761404,5.0,19.427802111014984,,6uwp_ligand,1711419357.604944,24.05943489074707,6
3ueo_protein_processed,-9.423730743164262,3.0,7.062550552022834,,3ueo_ligand,1711397202.1127455,60.45927858352661,6
2owb_protein_processed,-4.182976235212563,9.0,2.773447717782972,,2owb_ligand,1711387622.751346,9.107409000396729,3
1h22_protein_processed,-8.05528973375812,10.0,3.779013161967257,,1h22_ligand,1711381432.448215,81.80072402954102,6
5ier_protein_processed,-7.601904138241049,5.0,0.3405097908658945,,5ier_ligand,1711409405.1225636,21.42056250572205,6
2jg0_protein_processed,-13.561124477757296,4.0,0.296161153625178,,2jg0_ligand,1711386949.2591455,27.487513542175293,6
1y3a_protein_processed,-6.208781098611531,11.0,3.2381376172579763,,1y3a_ligand,1711384969.8049982,104.65799927711488,3
3daz_protein_processed,-8.01633501699276,2.0,0.0023564857625331,,3daz_ligand,1711391341.8078356,11.878785610198976,6
5lyy_protein_processed,-9.190028252434962,2.0,2.1293198752404408,,5lyy_ligand,1711410636.883587,19.365571975708008,6
4pzw_protein_processed,-9.769469005365384,2.0,13.595027918944709,,4pzw_ligand,1711404039.8132896,41.7932505607605,6
6jjm_protein_processed,-12.556979500246188,4.0,2.227369067472061,,6jjm_ligand,1711417594.024983,29.93748688697815,6
3lgl_protein_processed,-6.444319291148704,11.0,3.0962532701602257,,3lgl_ligand,1711393927.832344,14.55953598022461,6
2cbu_protein_processed,-9.89084408090805,14.0,3.0497996371716454,,2cbu_ligand,1711385746.730171,19.129533052444454,6
1re1_protein_processed,-8.381816617986662,4.0,2.068567470095473,,1re1_ligand,1711383615.1194355,18.15846061706543,6
3rz3_protein_processed,-11.319603702334629,2.0,5.2874723744449454,,3rz3_ligand,1711396181.4303825,23.308627605438232,6
4ozo_protein_processed,-10.679831778384411,1.0,2.249305963232402,,4ozo_ligand,1711403692.5361924,42.7407124042511,6
5u62_protein_processed,-9.13524892684981,3.0,3.360776325455575,,5u62_ligand,1711412458.2833183,17.23996353149414,6
3d7h_protein_processed,-12.502248945273946,5.0,-5.595515971710398,,3d7h_ligand,1711391372.8223968,81.22893166542053,6
2gkl_protein_processed,-8.048130285703756,11.0,0.8544794423623046,,2gkl_ligand,1711386367.748271,11.534141063690186,6
3art_protein_processed,-5.4253787833290135,6.0,1.21812901162604,,3art_ligand,1711390538.7003644,76.35909128189087,6
4lkj_protein_processed,-8.292200606603666,4.0,8.514215110722034e-07,,4lkj_ligand,1711402365.919957,32.95072293281555,6
1v0l_protein_processed,-8.517940181520425,5.0,0.2924349321037027,,1v0l_ligand,1711384309.880967,15.740493774414062,6
4d88_protein_processed,-9.840850818348231,11.0,-0.1641806112409938,,4d88_ligand,1711399579.234882,28.38460397720337,6
3oxc_protein_processed,-9.633919727433897,3.0,1.1841960806486045,,3oxc_ligand,1711395148.362403,64.28910279273987,6
1j14_protein_processed,-5.524727700882523,6.0,0.4394577009283296,,1j14_ligand,1711381777.442215,10.667491912841797,6
3s45_protein_processed,-7.740520400818792,2.0,2.45434299286206,,3s45_ligand,1711396238.9934072,22.75394034385681,6
5jm4_protein_processed,-12.32564804585661,12.0,8.194805685722805,,5jm4_ligand,1711409880.9474275,23.23098373413086,6
4y62_protein_processed,-7.46857739494848,5.0,0.193793806837661,,4y62_ligand,1711406056.2874544,20.803656339645386,6
6gi6_protein_processed,-8.815119495466009,1.0,0.5460426204468973,,6gi6_ligand,1711416695.0903175,19.59959983825684,6
1x7r_protein_processed,-14.566785495360897,2.0,5.418614154443887,,1x7r_ligand,1711384692.8380184,13.20106053352356,6
4pkw_protein_processed,-8.952898182678059,2.0,1.2748557765007718e-09,,4pkw_ligand,1711403822.8050318,10.339106798171995,3
1tsl_protein_processed,-14.646533028162288,9.0,2.2440014528127605,,1tsl_ligand,1711384070.1655788,29.493517875671387,6
6oxy_protein_processed,-6.25430021261302,2.0,7.489213902252388,,6oxy_ligand,1711418459.8231318,24.575897693634037,6
1sdt_protein_processed,-5.805850651722543,6.0,9.645507787820604,,1sdt_ligand,1711383772.714904,28.93819499015808,6
3wsy_protein_processed,-13.469659497090134,3.0,0.7799712012206399,,3wsy_ligand,1711398057.118215,138.81789207458496,6
2wn9_protein_processed,-12.990904998906004,4.0,3.985085219507511,,2wn9_ligand,1711389205.431253,43.03346800804138,6
4j5b_protein_processed,-13.446743696576302,5.0,4.630348183308911,,4j5b_ligand,1711401463.6595044,14.702101469039915,6
1m0o_protein_processed,-5.876100139945458,1.0,0.0694089322016537,,1m0o_ligand,1711382389.869809,90.55216002464294,6
3q2m_protein_processed,-6.108722596418371,2.0,4.911341969385546,,3q2m_ligand,1711395475.7195392,15.782040119171144,6
2qa8_protein_processed,-9.5199760669426,1.0,4.211339890064949,,2qa8_ligand,1711388000.2900074,13.48352837562561,6
3ds4_protein_processed,-13.427425856948153,3.0,1.2004020077798143,,3ds4_ligand,1711391519.332562,18.94666290283203,6
5hf1_protein_processed,-5.397262483731852,5.0,0.0249111000646458,,5hf1_ligand,1711409060.6622903,28.652458429336548,6
6c4d_protein_processed,-8.101189329736917,7.0,1.995072644017398,,6c4d_ligand,1711414854.1472087,23.37010169029236,6
3n4b_protein_processed,-5.448221650762545,6.0,0.4981120578051445,,3n4b_ligand,1711394486.956282,14.336042165756226,6
6ow2_protein_processed,-7.6610600548119,1.0,14.74411736948984,,6ow2_ligand,1711418427.293352,19.475595235824585,6
3qi3_protein_processed,-11.680837175319803,2.0,1.9378725265558567,,3qi3_ligand,1711395627.9891942,18.912564039230347,6
1iew_protein_processed,-10.252159098915277,5.0,2.3175438087260147,,1iew_ligand,1711381701.0933433,25.15401315689087,6
5yto_protein_processed,-9.622234969616352,4.0,0.2865720645406497,,5yto_ligand,1711413861.189746,12.284783840179443,6
4xv1_protein_processed,-12.179727050169497,0.0,0.008104504832648,,4xv1_ligand,1711405957.9982586,10.714974641799929,3
3zt3_protein_processed,-10.495489283450906,2.0,3.9034924529620696,,3zt3_ligand,1711398201.8473372,17.740766286849976,6
6st0_protein_processed,-8.456289161051789,10.0,6.479412224461193,,6st0_ligand,1711419230.1689382,12.600834131240845,6
3h8b_protein_processed,-8.78034342879135,11.0,1.1449052628981915,,3h8b_ligand,1711392768.6553817,41.340266704559326,6
5ax3_protein_processed,-9.014368024497989,7.0,4.287210153097647,,5ax3_ligand,1711407284.3153656,33.137258529663086,6
6mo8_protein_processed,-12.726176207213411,11.0,4.210925937428172,,6mo8_ligand,1711417868.6676784,10.17042326927185,6
2pjt_protein_processed,1.462455262709787,0.0,3.5649703046328547,,2pjt_ligand,1711387775.526,16.53926396369934,6
2r3k_protein_processed,-6.623172889086248,8.0,4.844060410987979,,2r3k_ligand,1711388333.9139109,30.343572854995728,6
5q0e_protein_processed,-5.283528940803105,2.0,6.550435080388766,,5q0e_ligand,1711411734.7943275,6.703203439712524,3
5m4c_protein_processed,-6.06091883959363,7.0,1.6080197670674892,,5m4c_ligand,1711410698.1482685,17.757035493850708,6
1ctt_protein_processed,-8.611518422553168,6.0,1.3859412833819107,,1ctt_ligand,1711380479.4843738,25.09342670440674,6
4x1n_protein_processed,-8.249777835546281,18.0,1.149518064822928,,4x1n_ligand,1711405751.6168346,117.02914071083067,6
2r4b_protein_processed,-7.034730237333326,2.0,3.582095160050976,,2r4b_ligand,1711388342.925918,18.34043383598328,6
5o4s_protein_processed,-3.791799586551272,1.0,0.1030266428788166,,5o4s_ligand,1711411436.4419763,14.689388513565063,6
3itz_protein_processed,-12.394068486269637,10.0,10.204737484402855,,3itz_ligand,1711393343.0898063,42.744481325149536,6
1f5l_protein_processed,-6.637510424012334,18.0,6.483529899097064,,1f5l_ligand,1711380903.4087973,11.743690252304075,6
3t08_protein_processed,-10.070960317184865,4.0,0.1137305508958945,,3t08_ligand,1711396688.0735605,145.72174954414368,6
4hrc_protein_processed,-10.763407808591657,2.0,2.3937356839687283,,4hrc_ligand,1711401014.8539512,52.13973927497864,6
5aut_protein_processed,-11.351849293873071,7.0,1.9910550204615447,,5aut_ligand,1711407253.5609767,18.12003874778748,6
3nox_protein_processed,9.168629879508511,5.0,2.0373488314863266,,3nox_ligand,1711394664.5022738,35.31877374649048,6
3rm4_protein_processed,-3.1630193032521614,8.0,9.67743497880869,,3rm4_ligand,1711396001.3688178,17.73740291595459,3
3qt7_protein_processed,-8.828076496081705,3.0,2.2941897242406384,,3qt7_ligand,1711395777.1511304,30.18426942825317,6
6cvx_protein_processed,-12.207084556549605,0.0,12.988047512616577,,6cvx_ligand,1711415154.8369534,29.693865299224854,6
1o45_protein_processed,-9.745316629201623,0.0,0.1161161171424609,,1o45_ligand,1711382874.7359705,22.665462493896484,6
1hnn_protein_processed,-8.892305865290465,2.0,0.1022242991044208,,1hnn_ligand,1711381516.2257724,13.036880493164062,6
3n7r_protein_processed,-12.25430930481112,5.0,3.6880681031597096,,3n7r_ligand,1711394512.4847376,18.76044058799744,6
3nw3_protein_processed,-5.335918832247764,2.0,1.0635204052929057,,3nw3_ligand,1711394708.647034,32.602319955825806,6
3rwf_protein_processed,-15.556545183935118,1.0,-0.3445640341333273,,3rwf_ligand,1711396106.9991078,18.585486888885494,3
4no1_protein_processed,-8.871214575669864,7.0,2.227469712752708,,4no1_ligand,1711403142.6751378,1.8343758583068848,2
3ohi_protein_processed,-8.70634281427856,17.0,1.1674965002903086,,3ohi_ligand,1711394988.957611,58.1367290019989,6
4wf4_protein_processed,-8.19073290440545,2.0,3.935695611257472,,4wf4_ligand,1711405485.628971,31.117469310760494,6
4ehr_protein_processed,-14.328668090726046,3.0,2.062329487035715,,4ehr_ligand,1711400025.2146366,41.00597548484802,6
4r5y_protein_processed,-9.652097854830142,3.0,10.974374121295751,,4r5y_ligand,1711404541.0712926,5.930025577545166,3
6oqc_protein_processed,-7.392310893516003,4.0,1.83797696891191,,6oqc_ligand,1711418410.203253,24.67774701118469,6
4csy_protein_processed,-12.606730709885287,9.0,1.2736278149038682,,4csy_ligand,1711399508.3559468,44.5464448928833,6
4tw6_protein_processed,-8.468726605201928,6.0,0.7378052469368299,,4tw6_ligand,1711404952.3920355,28.77435278892517,6
3nwb_protein_processed,-10.425724932856156,3.0,4.6479558608105975,,3nwb_ligand,1711394726.3187215,36.925007581710815,6
4lm3_protein_processed,-6.980627270172562,9.0,0.0705662453739108,,4lm3_ligand,1711402380.210777,16.48981499671936,6
4x49_protein_processed,-11.57526683993971,9.0,1.7515839191340774,,4x49_ligand,1711405747.7805195,51.33564066886902,6
1p4u_protein_processed,-9.988760679591644,4.0,1.4620552010370602,,1p4u_ligand,1711383157.538145,42.52712297439575,6
5in9_protein_processed,-11.297276487651686,0.0,-13.544032895220042,,5in9_ligand,1711409492.257882,15.790390968322754,6
3r91_protein_processed,-10.004340379204598,8.0,2.438632621449827,,3r91_ligand,1711395943.3409648,41.8515088558197,6
4ztm_protein_processed,-11.432654962598155,6.0,3.074942551971514,,4ztm_ligand,1711406691.0490696,19.396061658859253,6
